observer;recording_file;date;time_start;tree;nest;entry;bird_id;at_nest;in_nest;building;note
Andrés;;28_10_20;14_59;24;A;;;;;;
Andrés;;28_10_20;14_59;24;B;1;un;1;;;
Andrés;;28_10_20;14_59;24;B;1;un;1;;;
Andrés;;28_10_20;14_59;24;C;1;G32;;1;;
Andrés;;28_10_20;14_59;24;F;1;un;1;;;
Andrés;;28_10_20;15_15;26;A;1;un;1;;1;
Andrés;;28_10_20;15_21;27;A;1;;;;;
Andrés;;28_10_20;15_34;28;;;;;;;
Andrés;;28_10_20;15_43;29;B;1;un;;1;;touching I04
Andrés;;28_10_20;15_43;29;B;1;I04;;1;;touching un
Andrés;;28_10_20;15_43;29;G;1;P67;1;;;
Andrés;;28_10_20;15_56;35;;;;;;;
Andrés;;29_10_20;12_06;30;B;1;X;1;;;
Andrés;;29_10_20;12_16;31;A;1;X;;1;;
Andrés;;29_10_20;12_16;31;B;;X;;1;;
Andrés;;29_10_20;12_30;39;A;;X;;;1;didn't record if building out/inside
Andrés;;29_10_20;12_30;39;A;;EX4;;;1;didn't record if building out/inside
Andrés;;29_10_20;12_46;32;A;1;un;;1;;
Andrés;;29_10_20;12_46;32;A;1;IXX;;1;;
Andrés;;29_10_20;12_46;32;D;;PXX;1;;;near the nest (<50cm)
Andrés;;29_10_20;12_46;32;D;;TXX;1;;;near the nest (<50cm)
Andrés;;29_10_20;12_46;32;C;1;X;1;;;
Andrés;;29_10_20;12_46;32;C;1;un;1;;;
Andrés;;29_10_20;12_46;32;B;1;X;1;;;
Andrés;;29_10_20;12_46;32;B;1;X;1;;;
Andrés;;29_10_20;13_01;33;A;1;P75;1;;1;
Andrés;;29_10_20;13_01;33;A;1;K52;;1;1;
Andrés;;29_10_20;13_01;33;B;1;E88;1;;;
Andrés;;29_10_20;13_18;34;;;;;;;
Andrés;;29_10_20;13_31;36;B;1;un;;1;;
Andrés;;29_10_20;13_31;36;C;;un;1;;;
Andrés;;29_10_20;13_31;36;D;1;SX7;1;;;
Andrés;;29_10_20;13_31;36;D;1;un;1;;;
Andrés;;29_10_20;13_31;36;A;1;KXX;;1;1;
Andrés;;29_10_20;13_31;36;A;;un;1;;;near
Andrés;;29_10_20;14_08;37;B;1;D32;;1;;
Andrés;;29_10_20;14_08;37;B;1;X;1;;;
Andrés;;29_10_20;14_08;37;B;1;unknown;1;;;
Andrés;;29_10_20;14_08;37;A;2;X;1;;;
Andrés;;29_10_20;14_08;37;A;;X;1;;;
Andrés;;29_10_20;14_26;23;;;;;;;
Andrés;;30_10_20;12_36;40;;;;;;;
Andrés;;30_10_20;12_53;41;A;2;S34;;1;1;
Andrés;;30_10_20;12_53;41;A;2;R83;;1;;
Andrés;;30_10_20;13_03;13;A;1;R20;;1;1;
Andrés;;30_10_20;13_03;13;;;R23;1;;;
Andrés;;30_10_20;13_12;12;A;1;T24;1;;;
Andrés;;30_10_20;13_12;12;A;4;D86;;1;;
Andrés;;30_10_20;13_18;11;A;1;unknown;;1;;
Andrés;;30_10_20;13_18;11;A;1;unknown;;1;;
Andrés;;30_10_20;13_33;14;A;2;M38;;1;;
Andrés;;30_10_20;13_33;14;A;2;L35;;1;;
Andrés;;30_10_20;13_33;14;A;1;un;;1;;
Andrés;;30_10_20;13_33;14;A;1;E01;;1;;
Andrés;;30_10_20;13_40;15;A;1;K70;;1;1;
Andrés;;30_10_20;13_40;15;A;1;unknown;;1;;
Andrés;;30_10_20;13_52;16;A;1;K80;1;1;;
Andrés;;30_10_20;13_52;16;A;1;un;1;1;;
Andrés;;30_10_20;14_03;17;;;;;;;
Andrés;;30_10_20;14_10;18;A;1;un;;1;1;
Andrés;;30_10_20;14_10;18;A;4;J43;;1;1;
Andrés;;30_10_20;14_16;19;A;1;T81;;1;;
Andrés;;30_10_20;14_16;19;A;1;un;1;1;1;First seen inside, then outside building
Andrés;;30_10_20;15_09;20;A;1;R87;1;1;1;seen building outside and inside
Andrés;;30_10_20;15_09;20;A;1;un;;1;1;
Andrés;;30_10_20;15_16;21;A;2;un;1;;1;
Andrés;;30_10_20;15_16;21;A;2;X;1;;1;
Andrés;;30_10_20;15_16;21;A;1;X;;1;1;
Andrés;;30_10_20;15_23;22;A;;;;;;
Andrés;;30_10_20;15_28;1;A;1;un;;1;;
Andrés;;30_10_20;15_28;1;A;;K62;1;;;
Andrés;;30_10_20;15_28;1;A;1;T30;1;;;
Andrés;;30_10_20;15_34;2;A;1;un;1;;;
Andrés;;30_10_20;15_34;2;A;1;M68;1;;;
Andrés;;30_10_20;15_41;3;A;2;unknown;;1;;
Andrés;;30_10_20;15_46;4;A;1;un;1;;;
Andrés;;30_10_20;15_46;4;A;;X;1;;;
Andrés;;30_10_20;15_51;5;A;2;un;;1;1;
Andrés;;30_10_20;15_51;5;A;6;T90;1;;1;
Andrés;;30_10_20;15_51;5;A;6;T63;1;;1;
Andrés;;30_10_20;15_51;5;A;3;un;1;;;
Andrés;;30_10_20;15_51;5;A;;un;1;;;
Andrés;;30_10_20;15_51;5;A;;un;1;;;
Andrés;;30_10_20;16_01;6;A;;;;;;
Andrés;;30_10_20;16_06;7;A;;;;;;
Andrés;;30_10_20;16_11;8;A;3;un;1;;1;
Andrés;;30_10_20;16_11;8;A;3;un;1;;1;
Andrés;;30_10_20;16_15;9;A;;;;;;
Andrés;;30_10_20;16_20;10;A;1;un;1;;;
Andrés;;30_10_20;16_20;10;A;3;X;1;;;
Andrés;;01_11_20;10_20;43;A;;un;1;;;
Andrés;;01_11_20;10_20;43;A;;unknown;1;;;
Andrés;;01_11_20;10_20;43;A;1;X;;1;;
Andrés;;01_11_20;11_22;44;D;;un;1;;;
Andrés;;01_11_20;11_22;44;B;;un;1;;;
Andrés;;01_11_20;11_22;44;C;;un;1;;;
Andrés;;01_11_20;11_22;44;C;;un;1;;;
Andrés;;01_11_20;11_22;44;C;;un;1;;;
Andrés;;01_11_20;11_42;45;E;;X;1;;;
Andrés;;01_11_20;11_42;45;A;;X;1;;;
Andrés;;01_11_20;11_42;45;F;;unknown;;1;;
Andrés;;01_11_20;11_42;45;F;;unknown;;1;;
Andrés;;01_11_20;11_42;45;F;;X;1;;;
Andrés;;01_11_20;11_42;45;D;;un;1;;;
Andrés;;01_11_20;11_59;29;A;1;C54;;1;;
Andrés;;01_11_20;11_59;29;A;1;L80;;1;;
Andrés;;01_11_20;11_59;29;;;I04;;;;
Andrés;;01_11_20;11_59;29;B;2;un;1;;1;
Andrés;;01_11_20;11_59;29;D;1;collar;;1;1;
Andrés;;01_11_20;11_59;29;D;1;un;;1;1;
Andrés;;01_11_20;12_08;28;E;;S32;1;;;
Andrés;;01_11_20;12_08;28;C;2;I73;;1;;
Andrés;;01_11_20;12_08;28;C;2;collar;;1;;
Andrés;;01_11_20;12_08;28;B;1;K47;;1;;
Andrés;;01_11_20;12_08;28;A;;un;1;;;
Andrés;;01_11_20;13_04;46;D;1;L23;;1;1;
Andrés;;01_11_20;13_04;46;D;1;un;;1;;
Andrés;;01_11_20;13_04;46;I;;un;1;;;
Andrés;;01_11_20;13_04;46;J;;unknown;;1;;
Andrés;;01_11_20;13_04;46;A;;un;1;;;
Andrés;;01_11_20;13_26;35;;;;;;;
Andrés;;01_11_20;13_30;37;;;;;;;
Andrés;;01_11_20;13_39;36;;;;;;;
Andrés;;01_11_20;13_44;40;;;;;;;
Andrés;;01_11_20;13_50;30;;;;;;;
Andrés;;01_11_20;13_59;31;;;;;;;
Andrés;;01_11_20;14_03;39;A;;X;1;;1;
Andrés;;01_11_20;14_11;32;A;1;X;;1;;
Andrés;;01_11_20;14_11;32;D;;T80;1;;1;
Andrés;;01_11_20;14_11;32;D;;P51;1;;1;
Andrés;;01_11_20;14_11;32;C;1;X;;1;;
Andrés;;01_11_20;14_11;32;C;1;X;;1;;
Andrés;;01_11_20;14_18;33;D;;EX7;1;;;
Andrés;;01_11_20;14_18;33;D;;E88;1;;;
Andrés;;03_11_20;12_23;23;;;;;;;
Andrés;;03_11_20;12_32;24;;;H51;;;;
Andrés;;03_11_20;12_32;24;;;un;;;;
Andrés;;03_11_20;12_38;25;;;;;;;
Andrés;;03_11_20;12_46;26;;;;;;;
Andrés;;03_11_20;12_53;27;A;1;un;;1;;
Andrés;;03_11_20;13_06;34;A;;un;1;;1;
Andrés;;03_11_20;13_31;41;A;2;S34;;1;;
Andrés;;03_11_20;13_31;41;A;2;unknown;1;;;
Andrés;;03_11_20;13_46;13;A;;R20;1;;;
Andrés;;03_11_20;13_46;13;A;;N23;1;;1;
Andrés;;03_11_20;13_46;13;A;;D86;1;;1;
Andrés;;03_11_20;13_53;14;A;;;;;;
Andrés;;03_11_20;13_56;15;A;;U20;1;;1;
Andrés;;03_11_20;14_02;16;A;1;X;;1;1;
Andrés;;03_11_20;14_09;17;A;;;;;;
Andrés;;03_11_20;14_20;20;A;;;;;;
Andrés;;03_11_20;14_28;18;A;;X;1;;;
Andrés;;03_11_20;14_32;19;A;;;;;;
Andrés;;03_11_20;14_36;21;A;1;X;;1;1;
Andrés;;03_11_20;14_36;21;A;1;un;1;;1;
Andrés;;03_11_20;14_42;22;A;;;;;;
Andrés;;03_11_20;14_48;1;A;;;;;;
Andrés;;03_11_20;14_53;2;A;;X;1;;;
Andrés;;03_11_20;14_53;2;A;;un;1;;;
Andrés;;03_11_20;14_58;4;A;2;un;;1;;
Andrés;;03_11_20;15_03;3;A;2;un;;1;;
Andrés;;03_11_20;15_09;5;A;;un;1;;;
Andrés;;03_11_20;15_15;6;A;1;un;;1;;
Andrés;;03_11_20;15_15;6;A;1;un;;1;;
Andrés;;03_11_20;15_22;7;A;;;;;;
Andrés;;03_11_20;15_27;8;A;;;;;;
Andrés;;03_11_20;15_31;9;A;;;;;;
Andrés;;04_11_20;12_13;32;A;;unknown;1;;;
Andrés;;04_11_20;12_20;33;A;1;X;;1;;
Andrés;;04_11_20;12_20;33;A;1;X;;1;;
Andrés;;04_11_20;12_28;34;A;1;un;1;1;1;
Andrés;;04_11_20;12_28;34;A;1;un;1;1;1;
Andrés;;04_11_20;12_35;35;;;X;;;;>2m from nests. same tree
Andrés;;04_11_20;12_41;37;;;;;;;
Andrés;;04_11_20;12_50;36;D;1;S47;;;;
Andrés;;04_11_20;12_50;36;D;1;S28;;;;
Andrés;;04_11_20;12_50;36;D;1;X;;;;
Andrés;;04_11_20;12_50;36;D;1;un;;;;
Andrés;;04_11_20;12_50;36;D;1;un;;;;
Andrés;;04_11_20;13_02;40;;;;;;;
Andrés;;04_11_20;13_07;30;;;;;;;
Andrés;;06_11_20;11_24;54;A;2;un;;1;;
Andrés;;06_11_20;11_24;54;A;2;un;;1;;
Andrés;;06_11_20;11_32;53;A;;;;;;
Andrés;;06_11_20;11_43;51;A;;;;;;
Andrés;;06_11_20;11_50;50;A;;;;;;
Andrés;;06_11_20;11_55;49;A;;un;1;;;
Andrés;;06_11_20;11_55;49;A;;un;1;;;
Andrés;;06_11_20;11_55;49;A;;un;1;;;
Andrés;;06_11_20;11_55;49;A;;un;1;;;
Andrés;;06_11_20;12_00;47;A;1;un;;1;1;
Andrés;;06_11_20;12_04;48;;;;;;;
Andrés;;06_11_20;12_08;58;A;1;un;;1;1;
Andrés;;06_11_20;12_08;58;A;1;un;1;;1;
Andrés;;06_11_20;12_13;59;B;1;un;1;1;1;stealing sticks from 59A
Andrés;;06_11_20;12_13;59;B;1;X;;1;;
Andrés;;06_11_20;12_19;60;A;;;;;;
Andrés;;06_11_20;12_23;61;A;;;;;;
Andrés;;06_11_20;12_29;62;A;1;un;;1;1;
Andrés;;06_11_20;12_29;62;A;1;un;;1;1;
Andrés;;06_11_20;12_36;64;A;1;X;;1;;
Andrés;;06_11_20;12_36;64;A;1;un;1;;1;
Andrés;;06_11_20;12_41;63;A;;;;;;
Andrés;;06_11_20;13_04;65;;;;;;;
Andrés;;06_11_20;13_07;66;A;;;;;;
Andrés;;06_11_20;13_10;67;;;;;;;
Andrés;;06_11_20;13_17;68;A;;X;1;;1;
Andrés;;06_11_20;13_17;68;A;;un;1;;1;
Andrés;;06_11_20;13_20;69;A;;;;;;
Andrés;;06_11_20;13_29;70;;;;;;;
Andrés;;06_11_20;14_05;24;C;;G32;1;;;
Andrés;;06_11_20;14_05;24;B;;un;1;;;
Andrés;;06_11_20;14_11;25;;;;;;;
Andrés;;06_11_20;14_23;33;;;;;;;
Andrés;;09_11_20;10_20;71;;;;;;;
Andrés;;09_11_20;10_23;56;;;;;;;
Andrés;;09_11_20;10_27;55;A;;S35;;;;
Andrés;;09_11_20;10_27;55;A;;un;;;;
Andrés;;09_11_20;10_27;55;A;;un;;;;
Andrés;;09_11_20;10_38;54;;;;;;;
Andrés;;09_11_20;10_42;53;;;;;;;
Andrés;;09_11_20;10_51;52;A;1;un;;1;;
Andrés;;09_11_20;10_51;52;A;;un;1;;1;
Andrés;;09_11_20;10_51;52;A;;un;1;;1;
Andrés;;09_11_20;10_51;52;A;;un;1;;1;
Andrés;;09_11_20;10_58;57;A;;un;1;;;
Andrés;;09_11_20;10_58;57;G;;un;1;;;
Andrés;;09_11_20;10_58;57;D;;un;1;;;
Andrés;;09_11_20;10_58;57;D;;un;1;;;
Andrés;;09_11_20;11_10;51;;;;;;;
Andrés;;09_11_20;11_19;50;;;;;;;
Andrés;;09_11_20;11_25;49;A;1;un;;1;1;
Andrés;;09_11_20;11_25;49;A;1;un;;1;1;
Andrés;;09_11_20;11_33;47;A;;un;1;;;
Andrés;;09_11_20;11_37;48;A;1;unknown;;1;;
Andrés;;09_11_20;11_37;48;A;1;un;1;;;
Andrés;;09_11_20;11_58;58;A;;un;1;;1;
Andrés;;09_11_20;12_05;61;A;;un;1;;;
Andrés;;09_11_20;12_05;61;A;;un;1;;;
Andrés;;09_11_20;12_05;61;A;;collar;1;;;
Andrés;;09_11_20;12_11;59;;;;;;;
Andrés;;09_11_20;12_14;60;;;;;;;
Andrés;;09_11_20;12_24;62;A;1;un;;1;1;
Andrés;;09_11_20;12_24;62;A;;un;1;;1;
Andrés;;09_11_20;12_31;63;A;;un;;1;;
Andrés;;09_11_20;12_35;64;A;;;;;;
Andrés;;09_11_20;12_41;65;;;;;;;
Andrés;;09_11_20;12_49;66;A;1;X;;1;;
Andrés;;09_11_20;12_55;67;A;;;;;;
Andrés;;09_11_20;13_01;72;A;;;;;;
Andrés;;09_11_20;13_04;73;A;;un;1;;;
Andrés;;09_11_20;13_08;74;A;;unknown;1;;;
Andrés;;09_11_20;13_14;68;A;;;;;;
Andrés;;09_11_20;13_20;69;A;;un;1;;1;
Andrés;;09_11_20;13_20;69;A;;un;1;;1;
Andrés;;09_11_20;13_27;70;A;1;un;;1;;
Andrés;;09_11_20;13_35;75;A;1;unknown;;1;;
Andrés;;09_11_20;13_51;76;A;1;X;;1;;
Andrés;;09_11_20;14_04;27;A;1;J24;;1;1;
Andrés;;09_11_20;14_04;27;A;1;I00;;1;1;
Andrés;;09_11_20;14_38;31;;;;;;;
Andrés;;09_11_20;14_45;39;;;;;;;
Andrés;;09_11_20;15_15;36;D;;T21;1;;;
Andrés;;09_11_20;15_22;37;;;;;;;
Andrés;;09_11_20;15_25;35;;;;;;;
Andrés;;10_11_20;09_44;12;A;;;;;;
Andrés;;10_11_20;09_50;10;A;;;;;;
Andrés;;10_11_20;09_53;8;A;2;un;;1;1;
Andrés;;10_11_20;09_53;8;A;;un;1;;;
Andrés;;10_11_20;09_53;8;;;un;;;;
Andrés;;10_11_20;09_53;8;;;un;;;;
Andrés;;10_11_20;09_57;9;A;;un;1;;;
Andrés;;10_11_20;09_57;9;A;;un;1;;;
Andrés;;10_11_20;09_57;9;A;1;R18;1;;1;
Andrés;;10_11_20;09_57;9;A;;T71;1;;1;
Andrés;;10_11_20;10_03;7;A;;;;;;
Andrés;;10_11_20;10_07;6;A;;;;;;
Andrés;;10_11_20;10_15;5;A;;un;1;;1;
Andrés;;10_11_20;10_15;5;A;;un;1;;1;
Andrés;;10_11_20;10_15;5;A;;un;1;;1;
Andrés;;10_11_20;10_15;5;A;5;un;;1;;
Andrés;;10_11_20;10_15;5;A;6;T90;;1;1;
Andrés;;10_11_20;10_15;5;A;6;T63;;1;1;
Andrés;;10_11_20;10_15;5;A;1;un;;1;;
Andrés;;10_11_20;10_22;4;A;;E36;1;;;
Andrés;;10_11_20;10_22;4;A;2;un;;1;1;
Andrés;;10_11_20;10_30;3;A;3;un;;1;;
Andrés;;10_11_20;10_30;3;A;;un;1;;;
Andrés;;10_11_20;10_30;3;A;2;un;;1;;same as line 288
Andrés;;10_11_20;10_38;2;A;3;J99;;1;;
Andrés;;10_11_20;10_38;2;A;3;un;;1;;
Andrés;;10_11_20;10_38;2;A;5;un;;1;;
Andrés;;10_11_20;10_38;2;A;5;un;1;;1;
Andrés;;10_11_20;10_38;2;A;;un;1;;;
Andrés;;10_11_20;10_45;1;A;;un;;;;
Andrés;;10_11_20;10_45;1;A;;un;;;;
Andrés;;10_11_20;10_45;1;A;;un;;;;
Andrés;;10_11_20;10_52;22;A;3;un;;1;;
Andrés;;10_11_20;10_52;22;A;3;un;;1;;
Andrés;;10_11_20;10_52;22;A;3;un;;1;1;
Andrés;;10_11_20;10_57;21;A;3;T4X;;1;1;
Andrés;;10_11_20;10_57;21;A;1;un;;1;1;
Andrés;;10_11_20;10_57;21;A;1;X;;1;1;
Andrés;;10_11_20;10_57;21;A;;un;1;;;
Andrés;;10_11_20;11_04;20;A;;;;;;
Andrés;;10_11_20;11_09;17;A;;;;;;
Andrés;;10_11_20;11_14;16;A;;K80;1;;1;
Andrés;;10_11_20;11_14;16;A;;un;1;;;
Andrés;;10_11_20;11_19;15;A;1;K70;;1;1;
Andrés;;10_11_20;11_25;14;A;;E01;;;;
Andrés;;10_11_20;11_25;14;A;;un;;;;
Andrés;;10_11_20;11_25;14;A;;K80;1;;1;
Andrés;;10_11_20;11_25;14;A;2;MXX;;1;;
Andrés;;10_11_20;11_25;14;A;2;X35;;1;;
Andrés;;10_11_20;11_33;13;A;;;;;;
Andrés;;10_11_20;11_37;41;A;2;S34;;1;1;
Andrés;;10_11_20;11_37;41;A;;R83;1;;1;
Andrés;;10_11_20;12_00;31;A;;;;;;
Andrés;;10_11_20;12_06;32;A;1;un;;1;;
Andrés;;10_11_20;12_06;32;B;;X;1;;;eating bread
Andrés;;10_11_20;12_12;33;E;1;E88;;1;1;
Andrés;;10_11_20;12_12;33;E;;E67;1;;1;
Andrés;;10_11_20;12_12;33;E;;EXX;1;;1;
Andrés;;12_11_20;11_18;24;D;;H51;1;;;
Andrés;;12_11_20;11_18;24;D;;un;1;;;
Andrés;;12_11_20;11_18;24;F;1;L22;;1;1;
Andrés;;12_11_20;11_18;24;F;;S41;1;;;
Andrés;;12_11_20;11_18;24;F;;un;1;;;
Andrés;;12_11_20;11_18;24;B;;I87;1;;;
Andrés;;12_11_20;11_18;24;C;1;G32;;1;1;
Andrés;;12_11_20;11_18;24;C;;E59;1;;;
Andrés;;12_11_20;11_29;25;A;;S10;1;;;
Andrés;;12_11_20;11_29;25;A;;S09;1;;;
Andrés;;12_11_20;11_29;25;A;;I94;1;;1;
Andrés;;12_11_20;11_29;25;B;;T94;1;;1;
Andrés;;12_11_20;11_29;25;B;2;un;;1;;
Andrés;;12_11_20;11_29;25;E;;;1;;1;
Andrés;;12_11_20;11_29;25;E;;;1;;1;
Andrés;;12_11_20;11_45;26;A;;X;1;;;
Andrés;;12_11_20;11_45;26;A;1;un;;1;1;
Andrés;;12_11_20;11_51;27;;;;;;;
Andrés;;12_11_20;12_10;34;A;1;un;;1;1;
Andrés;;12_11_20;12_15;33;A;;X75;1;;;
Andrés;;12_11_20;12_15;33;A;;K52;1;;;
Andrés;;12_11_20;12_20;32;D;1;TXX;;1;;
Andrés;;12_11_20;12_20;32;D;;PXX;1;;;
Andrés;;12_11_20;12_20;32;D;;unknown;;1;;
Andrés;;12_11_20;12_20;32;D;;unknown;;1;;
Andrés;;12_11_20;12_30;39;;;;;;;
Andrés;;12_11_20;12_32;31;;;;;;;
Andrés;;12_11_20;12_34;36;;;;;;;
Andrés;;12_11_20;12_45;40;;;;;;;
Andrés;;12_11_20;12_51;30;;;;;;;
Andrés;;12_11_20;12_57;37;A;;D39;1;;;
Andrés;;12_11_20;12_57;37;A;;F23;1;;;
Andrés;;12_11_20;13_02;35;B;1;un;;1;;
Andrés;;12_11_20;13_13;41;A;;;;;;
Andrés;;12_11_20;13_20;13;A;;;;;;
Andrés;;12_11_20;13_23;14;A;2;M38;;1;;
Andrés;;12_11_20;13_23;14;A;2;L35;;1;;
Andrés;;12_11_20;13_23;14;A;;E01;1;;;
Andrés;;12_11_20;13_23;14;A;;un;1;;;
Andrés;;12_11_20;13_23;14;A;1;KXX;;1;;
Andrés;;12_11_20;13_27;15;A;;;;;;
Andrés;;12_11_20;13_29;16;A;;;;;;
Andrés;;12_11_20;13_33;17;A;;;;;;
Andrés;;12_11_20;13_36;18;A;;;;;;
Andrés;;12_11_20;13_37;19;A;;;;;;
Andrés;;12_11_20;13_38;20;A;;;;;;
Andrés;;12_11_20;13_41;1;A;;un;1;;;
Andrés;;12_11_20;13_41;1;A;1;un;;1;1;
Andrés;;12_11_20;13_41;1;A;1;un;;1;1;
Andrés;;12_11_20;13_45;2;A;7;un;;1;;
Andrés;;12_11_20;13_45;2;A;;J84;1;;;
Andrés;;12_11_20;13_45;2;A;3;un;;1;1;
Andrés;;13_11_20;10_45;23;A;;;;;;
Andrés;;13_11_20;10_57;12;A;;I24;1;;1;
Andrés;;13_11_20;10_57;12;A;;N23;1;;1;
Andrés;;13_11_20;10_57;12;A;;un;1;;1;
Andrés;;13_11_20;10_57;12;A;;un;1;;1;
Andrés;;13_11_20;10_57;12;A;;D86;1;;;
Andrés;;13_11_20;11_00;11;A;1;I49;;1;1;
Andrés;;13_11_20;11_00;11;A;1;unknown;;1;;
Andrés;;13_11_20;11_05;10;A;1;un;;1;;
Andrés;;13_11_20;11_05;10;A;;K41;1;;;
Andrés;;13_11_20;11_10;9;A;2;T71;;1;1;
Andrés;;13_11_20;11_10;9;A;2;R18;;1;1;
Andrés;;13_11_20;11_14;8;A;2;un;;1;1;
Andrés;;13_11_20;11_14;8;A;;un;1;;;
Andrés;;13_11_20;11_19;7;A;;J13;1;;;
Andrés;;13_11_20;11_23;6;A;;un;1;;;
Andrés;;13_11_20;11_23;6;A;1;un;;1;1;
Andrés;;13_11_20;11_29;5;A;;un;1;;1;
Andrés;;13_11_20;11_29;5;A;;un;1;;1;
Andrés;;13_11_20;11_29;5;A;5;un;;1;;
Andrés;;13_11_20;11_29;5;A;6;T90;;1;1;
Andrés;;13_11_20;11_29;5;A;6;T63;;1;;
Andrés;;13_11_20;11_29;5;A;;un;1;;;
Andrés;;13_11_20;11_29;5;A;;un;1;;;
Andrés;;13_11_20;11_36;4;A;;un;1;;;
Andrés;;13_11_20;11_36;4;A;;X;1;;;
Andrés;;13_11_20;11_40;3;A;;;;;;
Andrés;;13_11_20;11_45;2;A;3;I89;;1;;
Andrés;;13_11_20;11_45;2;A;3;un;;1;;
Andrés;;13_11_20;11_45;2;A;5;collar;;1;1;
Andrés;;13_11_20;11_50;1;A;;un;1;;;
Andrés;;13_11_20;11_50;1;A;;un;1;;;
Andrés;;13_11_20;11_50;1;A;;N09;1;;;
Andrés;;13_11_20;11_50;1;A;1;un;;1;1;
Andrés;;13_11_20;11_50;1;A;1;un;;1;1;
Andrés;;13_11_20;12_30;27;A;1;S25;;1;1;
Andrés;;13_11_20;12_30;27;A;;un;1;;1;
Andrés;;13_11_20;12_30;27;A;;un;;;;
Andrés;;13_11_20;12_42;34;A;;un;1;;1;
Andrés;;13_11_20;12_42;;;;un;1;;1;
Andrés;;13_11_20;12_49;39;A;;;;;;
Andrés;;13_11_20;12_53;31;B;;un;1;;1;
Andrés;;13_11_20;12_55;38;A;;un;1;;1;
Andrés;;13_11_20;12_55;38;A;;un;1;;1;
Andrés;;13_11_20;13_05;36;A;;un;1;;1;
Andrés;;13_11_20;13_05;36;A;;un;1;;1;
Andrés;;13_11_20;13_05;36;C;;un;1;;;
Andrés;;13_11_20;13_11;37;A;4;un;;1;;
Andrés;;13_11_20;13_15;35;A;;;;;;
Andrés;;13_11_20;13_35;33;A;;un;1;;1;
Andrés;;13_11_20;13_35;33;A;;K52;1;;1;
Andrés;;13_11_20;13_40;32;D;;X;;1;;
Andrés;;13_11_20;13_40;32;A;1;un;;1;;
Andrés;;13_11_20;13_40;32;A;;PX1;1;;;
Andrés;;13_11_20;13_40;32;A;;IXX;;1;1;
Andrés;;13_11_20;13_53;24;E;1;P69;;1;;
Andrés;;13_11_20;13_53;24;E;1;S57;;1;;
Andrés;;13_11_20;13_53;24;D;1;un;;1;;
